names,scores,logfoldchanges,pvals,pvals_adj
Ly6g6g,-0.015548449,-1.7970754,0.9875946322059533,0.9999344575108171
Gm2832,-0.015548449,-1.8415794,0.9875946322059533,0.9999344575108171
Gm35405,-0.015548634,-2.312061,0.9875944849372633,0.9999344575108171
ENSMUSG00000096201,-0.015548634,-1.863217,0.9875944849372633,0.9999344575108171
Gm18646,-0.015548634,-2.4566548,0.9875944849372633,0.9999344575108171
Gpc5,-0.015548819,-1.8472656,0.9875943376685737,0.9999344575108171
Efcab3,-0.015548819,-3.522683,0.9875943376685737,0.9999344575108171
Gm17868,-0.015548819,-2.2667608,0.9875943376685737,0.9999344575108171
Gm4152,-0.015549188,-2.1866958,0.9875940431311958,0.9999344575108171
Atp2b2,-0.015549188,-3.1986494,0.9875940431311958,0.9999344575108171
Sowahb,-0.015549188,-3.180904,0.9875940431311958,0.9999344575108171
Rpl23a-ps4,-0.015549188,-3.6533806,0.9875940431311958,0.9999344575108171
ENSMUSG00000091037,-0.015549188,-4.098226,0.9875940431311958,0.9999344575108171
Lrrc4c,-0.015697602,-2.0081222,0.9874756392426774,0.9999344575108171
Mesp1,-0.015844818,-0.25020596,0.9873581928720363,0.9999344575108171
Rps19-ps9,-0.015876938,-1.4869444,0.9873325682456694,0.9999344575108171
Dzank1,-0.016038552,-2.187932,0.9872036353388448,0.9999344575108171
Gm10167,-0.016043443,-0.9474578,0.987199732748915,0.9999344575108171
Or8b54,-0.016049536,-1.5025046,0.9871948729203741,0.9999344575108171
Igfn1,-0.016139435,-0.32567278,0.9871231536878534,0.9999344575108171
Gm33571,-0.016139619,-0.8743967,0.9871230064205424,0.9999344575108171
Gm20814,-0.016139619,-0.8743967,0.9871230064205424,0.9999344575108171
Gm28637,-0.016139619,-0.8743967,0.9871230064205424,0.9999344575108171
Gm36047,-0.016139619,-0.8743967,0.9871230064205424,0.9999344575108171
Gm20931,-0.016139619,-0.8743967,0.9871230064205424,0.9999344575108171
Or8c8,-0.01614165,-1.6504378,0.9871213864801498,0.9999344575108171
Gm7212,-0.016142203,-1.1294742,0.9871209446782337,0.9999344575108171
Myh13,-0.01614331,-1.5463741,0.9871200610744135,0.9999344575108171
Gm11927,-0.016144048,-1.8162153,0.9871194720052088,0.9999344575108171
Gm8444,-0.016219918,-1.442021,0.9870589451819116,0.9999344575108171
Akt2-ps,-0.016500505,-1.3452873,0.9868350996725831,0.9999344575108171
Rps4x-ps,-0.016526902,-4.3423977,0.9868140405757547,0.9999344575108171
Gm8983,-0.01653844,-0.47530338,0.9868048364279274,0.9999344575108171
Gm21258,-0.01662806,-5.046458,0.986733338667507,0.9999344575108171
Ms4a20,-0.016629353,0.20009618,0.9867323078045919,0.9999344575108171
Gm21409,-0.016733004,-0.84949833,0.9866496179444821,0.9999344575108171
Gm8840,-0.016733188,-0.93767184,0.9866494706786079,0.9999344575108171
Itih1,-0.01673448,-0.854692,0.9866484398175005,0.9999344575108171
Gm15310,-0.016739095,-1.5647331,0.9866447581708704,0.9999344575108171
Mill1,-0.016834069,-0.9928934,0.9865689899464902,0.9999344575108171
Gm7291,-0.01683444,-0.75069714,0.9865686954152416,0.9999344575108171
Gm9472,-0.01683444,-0.7203424,0.9865686954152416,0.9999344575108171
Gm36953,-0.016834624,-1.4415674,0.986568548149618,0.9999344575108171
Zfp1004,-0.016834993,-1.4813304,0.9865682536183722,0.9999344575108171
Fam187a,-0.016835546,-1.832111,0.986567811821507,0.9999344575108171
Cd200r2,-0.01683573,-1.5515448,0.9865676645558862,0.9999344575108171
Kcnh6,-0.016836101,-2.484045,0.9865673700246458,0.9999344575108171
Gm8146,-0.016836101,-1.6730822,0.9865673700246458,0.9999344575108171
Klk7,-0.01683647,-1.9999925,0.9865670754934074,0.9999344575108171
Gm8518,-0.016836654,-2.5330963,0.9865669282277888,0.9999344575108171
Drd2,-0.016837023,-3.79017,0.9865666336965531,0.9999344575108171
Gjd3,-0.016837023,-2.3485887,0.9865666336965531,0.9999344575108171
Gm8705,-0.017143268,-0.7218433,0.9863223206709612,0.9999344575108171
Stpg4,-0.017314943,-0.053627018,0.9861853645615848,0.9999344575108171
Gm20820,-0.017323988,0.12533504,0.9861781486057862,0.9999344575108171
Plppr1,-0.01733008,-0.80049324,0.9861732888810897,0.9999344575108171
Gm14769,-0.017330818,-0.44059655,0.9861726998235855,0.9999344575108171
Fut7,-0.01733525,-0.40221488,0.9861691654787191,0.9999344575108171
Gm12459,-0.01733728,-0.7327622,0.986167545570746,0.9999344575108171
Gm7318,-0.017424962,0.20695478,0.9860975950536717,0.9999344575108171
Ms4a2,-0.017425517,-0.43179584,0.9860971532612713,0.9999344575108171
Sly,-0.017426623,-1.3288525,0.9860962696764833,0.9999344575108171
Gm8083,-0.017432347,-2.6600344,0.9860917044886842,0.9999344575108171
Gm8145,-0.0174329,-2.3663735,0.9860912626963407,0.9999344575108171
Gm8598,-0.0174329,-1.6233252,0.9860912626963407,0.9999344575108171
Gm12470,-0.0174329,-1.582425,0.9860912626963407,0.9999344575108171
Gm7633,-0.017530182,-23.1399,0.9860136545743056,0.9999344575108171
Gm49682,-0.017530182,-22.587664,0.9860136545743056,0.9999344575108171
Rnf133,-0.017530182,-21.57174,0.9860136545743056,0.9999344575108171
Gm5213,-0.017530182,-21.744934,0.9860136545743056,0.9999344575108171
Gm50380,-0.017530182,-23.018238,0.9860136545743056,0.9999344575108171
Neu4,-0.017530182,-21.998415,0.9860136545743056,0.9999344575108171
Gm11689,-0.017530182,-23.019444,0.9860136545743056,0.9999344575108171
Smok4a,-0.017530182,-22.957783,0.9860136545743056,0.9999344575108171
Gm6333,-0.017530182,-22.824411,0.9860136545743056,0.9999344575108171
Gm13679,-0.017530182,-22.503325,0.9860136545743056,0.9999344575108171
Gm47844,-0.017530182,-22.367264,0.9860136545743056,0.9999344575108171
Cyp8b1,-0.017530182,-23.619337,0.9860136545743056,0.9999344575108171
Gm7577,-0.017530182,-22.23042,0.9860136545743056,0.9999344575108171
Rpl36-ps4,-0.017530182,-23.326122,0.9860136545743056,0.9999344575108171
Gm16107,-0.017530182,-22.35613,0.9860136545743056,0.9999344575108171
Dsg1a,-0.017530182,-22.674582,0.9860136545743056,0.9999344575108171
Spmap2l,-0.017530182,-21.248213,0.9860136545743056,0.9999344575108171
Lcn5,-0.017530182,-24.231165,0.9860136545743056,0.9999344575108171
A630095N17Rik,-0.017530182,-21.544897,0.9860136545743056,0.9999344575108171
Vmn2r72,-0.017530182,-21.151243,0.9860136545743056,0.9999344575108171
Gm15896,-0.017530182,-20.42618,0.9860136545743056,0.9999344575108171
Nlrp1a,-0.017530182,-22.870653,0.9860136545743056,0.9999344575108171
Gm8353,-0.017530182,-22.587034,0.9860136545743056,0.9999344575108171
Cdcp3,-0.017530182,-22.668604,0.9860136545743056,0.9999344575108171
Gm21321,-0.017530182,-24.205938,0.9860136545743056,0.9999344575108171
Pnpla5,-0.017530182,-23.40261,0.9860136545743056,0.9999344575108171
Gm13473,-0.017530182,-23.566978,0.9860136545743056,0.9999344575108171
Cimap3,-0.017530182,-21.69329,0.9860136545743056,0.9999344575108171
Cd40lg,-0.017530182,-23.844542,0.9860136545743056,0.9999344575108171
Phgdh-ps1,-0.017530182,-22.880331,0.9860136545743056,0.9999344575108171
Klk1b24,-0.017530182,-22.88585,0.9860136545743056,0.9999344575108171
Gm14220,-0.017530182,-23.36254,0.9860136545743056,0.9999344575108171
Gm7247,-0.017530182,-22.027851,0.9860136545743056,0.9999344575108171
Gm45657,-0.017530182,-23.506058,0.9860136545743056,0.9999344575108171
Chil6,-0.017530182,-23.261683,0.9860136545743056,0.9999344575108171
Gm18304,-0.017530182,-22.851515,0.9860136545743056,0.9999344575108171
Card9,-0.017776527,-1.1732723,0.9858171313749994,0.9999344575108171
Gm5373,-0.017862087,-1.3339089,0.9857488749231648,0.9999344575108171
Gm2907,-0.017919589,-0.89160806,0.985703002522745,0.9999344575108171
Gm6702,-0.017931402,-1.0208588,0.9856935777015409,0.9999344575108171
Ankrd45,-0.017933432,-1.8821025,0.9856919578105974,0.9999344575108171
Gm20763,-0.018021762,-0.58253807,0.985621492611743,0.9999344575108171
Gm12444,-0.018026931,-1.5348982,0.9856173692597927,0.9999344575108171
Gm8185,-0.018028222,-1.4617008,0.9856163384218652,0.9999344575108171
Gm7493,-0.01803007,-1.3176134,0.9856148657962961,0.9999344575108171
Gm42694,-0.018120429,-0.23239626,0.9855427808347056,0.9999344575108171
Gm18856,-0.018120613,-2.24906,0.9855426335723919,0.9999344575108171
Grm3,-0.018121537,-0.8350227,0.9855418972608309,0.9999344575108171
Spata31f3,-0.01812209,-0.58594644,0.9855414554739,0.9999344575108171
Gm30737,-0.01812209,-7.0637965,0.9855414554739,0.9999344575108171
Gm14428,-0.018122643,-1.4725674,0.9855410136869738,0.9999344575108171
Noxa1,-0.018123383,-1.6727483,0.9855404246377456,0.9999344575108171
Gm21241,-0.018123567,-2.1293206,0.9855402773754398,0.9999344575108171
Gm30251,-0.018123936,-1.9516965,0.9855399828508297,0.9999344575108171
Gm8834,-0.018124305,-2.6247408,0.9855396883262215,0.9999344575108171
Slc14a1,-0.018124675,-2.7278304,0.9855393938016153,0.9999344575108171
Gm5288,-0.018166302,-1.1298186,0.9855061861649133,0.9999344575108171
Lipc,-0.018266905,-1.3310457,0.9854259283440879,0.9999344575108171
Lhx5,-0.018286288,-0.60507566,0.9854104658450694,0.9999344575108171
Gm4606,-0.018408861,-1.2794371,0.9853126840736647,0.9999344575108171
Gm8971,-0.018550446,-0.90050495,0.985199734621478,0.9999344575108171
Gm29299,-0.018611362,0.08072711,0.9851511384685256,0.9999344575108171
Odf1,-0.018714922,-0.771246,0.9850685251350475,0.9999344575108171
Gm20673,-0.018715844,-1.6325858,0.9850677888315461,0.9999344575108171
Ttr,-0.018720275,-1.2050936,0.9850642545749165,0.9999344575108171
Klk4,-0.018720644,-1.7821486,0.9850639600535439,0.9999344575108171
Gimap3,-0.018721936,-3.642909,0.9850629292287559,0.9999344575108171
Gm8874,-0.018749809,-1.0707754,0.9850406928715465,0.9999344575108171
Tmco2,-0.018816818,-1.1493928,0.9849872373054401,0.9999344575108171
Defb20,-0.018816818,-1.7501566,0.9849872373054401,0.9999344575108171
Gm5790,-0.018816818,-1.7699275,0.9849872373054401,0.9999344575108171
Trim61,-0.018816818,-0.5780749,0.9849872373054401,0.9999344575108171
Gm11344,-0.018817002,-2.607546,0.9849870900450205,0.9999344575108171
Gm28090,-0.018817373,-4.2861385,0.9849867955241826,0.9999344575108171
Atp6v0c-ps1,-0.018817373,-3.6253498,0.9849867955241826,0.9999344575108171
Trgc2,-0.018817373,-4.7983513,0.9849867955241826,0.9999344575108171
Mc4r,-0.018817373,-2.9356964,0.9849867955241826,0.9999344575108171
Vmn2r110,-0.018817373,-4.2367983,0.9849867955241826,0.9999344575108171
Gm29582,-0.018817373,-5.3016124,0.9849867955241826,0.9999344575108171
Gm14756,-0.018817373,-2.9459805,0.9849867955241826,0.9999344575108171
Sgo2b,-0.018817373,-3.4651961,0.9849867955241826,0.9999344575108171
Atp6v1g3,-0.018817557,-4.2590785,0.9849866482637644,0.9999344575108171
Fam3b,-0.018817557,-4.2984695,0.9849866482637644,0.9999344575108171
Gm21680,-0.018817557,-5.250285,0.9849866482637644,0.9999344575108171
Dapl1,-0.018817557,-6.502944,0.9849866482637644,0.9999344575108171
Tmem174,-0.018817557,-3.2175276,0.9849866482637644,0.9999344575108171
Krt5,-0.018817557,-9.043049,0.9849866482637644,0.9999344575108171
Gm12848,-0.018817557,-4.5113063,0.9849866482637644,0.9999344575108171
Defb1,-0.018817557,-5.6743393,0.9849866482637644,0.9999344575108171
Gpr55,-0.018817557,-3.0479195,0.9849866482637644,0.9999344575108171
2310040G07Rik,-0.019087436,-2.4561148,0.9847713540820705,0.9999344575108171
Ces2f,-0.019102111,-0.18840112,0.9847596469403674,0.9999344575108171
Robo3,-0.019103589,-0.026891343,0.9847584688633966,0.9999344575108171
Slc4a10,-0.019113371,-0.5978444,0.9847506641043045,0.9999344575108171
Gm14413,-0.019230498,-2.0080588,0.9846572279981427,0.9999344575108171
Gm6621,-0.01930683,-0.6427244,0.9845963363384407,0.9999344575108171
Iyd,-0.019317351,-1.2417283,0.984587942573758,0.9999344575108171
Kiss1,-0.019318273,-1.7450882,0.9845872062786918,0.9999344575108171
Slc25a2,-0.019319382,-2.1460052,0.9845863227246296,0.9999344575108171
Ms4a8a,-0.01931975,-1.7946517,0.9845860282066131,0.9999344575108171
Gm21209,-0.019408818,-7.6691422,0.9845149757966091,0.9999344575108171
Gabrb2,-0.019409556,-0.9031639,0.9845143867615982,0.9999344575108171
Gm44389,-0.01940974,-2.0363598,0.9845142395028469,0.9999344575108171
Lrrtm1,-0.019411217,-1.7759682,0.9845130614328549,0.9999344575108171
Gm14383,-0.019411217,-1.6363388,0.9845130614328549,0.9999344575108171
Il27,-0.019412326,-2.1139452,0.984512177880383,0.9999344575108171
Ube2dnl1,-0.019413248,-2.425592,0.984511441586671,0.9999344575108171
Gm45808,-0.01973666,-0.594161,0.9842534450867021,0.9999344575108171
Ndufa11b,-0.019918488,-1.5239129,0.9841083964060748,0.9999344575108171
Tex29,-0.019921442,-1.7116739,0.9841060402896972,0.9999344575108171
Gm19142,-0.020001557,-0.6742292,0.9840421306859028,0.9999344575108171
Cd6,-0.020007834,-2.3119678,0.9840371239470689,0.9999344575108171
Spata45,-0.020104192,-1.6963658,0.9839602558593078,0.9999344575108171
Xlr5b,-0.020104377,-1.8663739,0.9839601086025774,0.9999344575108171
Rsph14,-0.020104561,-2.5638862,0.9839599613458475,0.9999344575108171
Zic3,-0.020104561,-2.0955424,0.9839599613458475,0.9999344575108171
Dhrs2,-0.020104561,-3.403302,0.9839599613458475,0.9999344575108171
Spag6l,-0.020104561,-1.7554085,0.9839599613458475,0.9999344575108171
Gm19969,-0.020104745,-2.3961093,0.9839598140891183,0.9999344575108171
Sall4,-0.020104745,-3.1331687,0.9839598140891183,0.9999344575108171
Zfy1,-0.020104745,-3.215911,0.9839598140891183,0.9999344575108171
Gm17907,-0.02010493,-4.054114,0.9839596668323894,0.9999344575108171
Psca,-0.02010493,-3.8647997,0.9839596668323894,0.9999344575108171
Kcng3,-0.02010493,-2.2711103,0.9839596668323894,0.9999344575108171
Gm2272,-0.02010493,-3.9072511,0.9839596668323894,0.9999344575108171
Gm7556,-0.02010493,-2.9004793,0.9839596668323894,0.9999344575108171
Tas1r2,-0.020105116,-5.1096473,0.9839595195756612,0.9999344575108171
Klra11-ps,-0.020105116,-4.4328156,0.9839595195756612,0.9999344575108171
Ywhaq-ps3,-0.020195937,-0.5901715,0.9838870693317476,0.9999344575108171
Gm10241,-0.020498212,-0.3629201,0.9836459376206974,0.9999344575108171
Pspn,-0.020590603,-0.17607011,0.9835722362864237,0.9999344575108171
Hpse2,-0.020603895,-0.9579463,0.9835616339081988,0.9999344575108171
Gm14274,-0.0206961,-1.0359077,0.9834880799893062,0.9999344575108171
Alox12b,-0.02069684,-0.8821475,0.9834874909695004,0.9999344575108171
Pou2af1,-0.020700347,-3.0094037,0.9834846931255457,0.9999344575108171
Vmn2r56,-0.02098324,-1.136568,0.9832590255943082,0.9999344575108171
Gm13009,-0.021027911,-1.2746639,0.9832233901257362,0.9999344575108171
Ccdc146,-0.021045633,-1.5518532,0.9832092537507788,0.9999344575108171
Vmn1r179,-0.02115556,-1.0832578,0.9831215641678299,0.9999344575108171
Tnfrsf8,-0.021283947,-0.5186336,0.9830191494723542,0.9999344575108171
Ccdc150,-0.0212917,-2.2400112,0.9830129648411682,0.9999344575108171
Gm12540,-0.021292992,-1.8306187,0.9830119340694031,0.9999344575108171
Ctrb1,-0.021295391,-3.2946517,0.9830100197790574,0.9999344575108171
Ush1c,-0.021297608,-1.1800351,0.9830082527419022,0.9999344575108171
Notum,-0.021359723,-1.1103551,0.9829587021089825,0.9999344575108171
Gm1833,-0.021390459,-1.7444178,0.9829341845095653,0.9999344575108171
Wnt9b,-0.021390643,1.226096,0.9829340372567646,0.9999344575108171
Gm9711,-0.021391198,-1.2033405,0.982933595498366,0.9999344575108171
Krt4,-0.021391382,-2.1571794,0.9829334482455677,0.9999344575108171
Or8s16,-0.021391382,0.029021472,0.9829334482455677,0.9999344575108171
Gm13828,-0.02139212,-3.3407142,0.9829328592343801,0.9999344575108171
Hoxa9,-0.02139212,-2.1075385,0.9829328592343801,0.9999344575108171
Rhox2c,-0.02139286,-4.3086596,0.9829322702232018,0.9999344575108171
Or52d3,-0.021584747,-1.3559371,0.9827792012595664,0.9999344575108171
Serpinb10,-0.021807093,-0.2305126,0.9826018364283327,0.9999344575108171
Gm28040,-0.021895053,-1.4086674,0.9825316711674597,0.9999344575108171
Dnajb13,-0.0219005,-0.41248012,0.9825273272575292,0.9999344575108171
Tsga10ip,-0.021986889,-1.819062,0.9824584137727661,0.9999344575108171
Sh2d2a,-0.02198855,-2.9401803,0.982457088514725,0.9999344575108171
Gm14371,-0.021990027,-3.462751,0.9824559105076179,0.9999344575108171
Eppk1,-0.022134751,-0.6721662,0.9823404659971031,0.9999344575108171
Pou4f1,-0.022297565,-1.0691845,0.9822105913649406,0.9999344575108171
Gm9391,-0.022439888,-1.2087183,0.9820970618855105,0.9999344575108171
Vpreb3,-0.022502836,-3.1955705,0.9820468498706874,0.9999344575108171
Bco2,-0.022517234,-0.75337726,0.9820353644344696,0.9999344575108171
Cytip,-0.022550184,-1.5166634,0.982009080469448,0.9999344575108171
Vmn2r4,-0.022562921,-0.8432136,0.9819989202865207,0.9999344575108171
Vmn1r49,-0.022662973,-1.015145,0.9819191114150625,0.9999344575108171
Gm44776,-0.022677096,-1.1102846,0.9819078468933324,0.9999344575108171
Cd300ld4,-0.022678386,0.04959153,0.981906816152962,0.9999344575108171
Muc17,-0.02267857,-1.8199532,0.9819066689043402,0.9999344575108171
Gm28843,-0.022679863,-2.1529527,0.9819056381640043,0.9999344575108171
Cplx1,-0.022680048,-2.137687,0.9819054909153874,0.9999344575108171
Gm8947,-0.022680232,-2.4559116,0.9819053436667711,0.9999344575108171
Gm12266,-0.022680232,-3.2615373,0.9819053436667711,0.9999344575108171
Dydc1,-0.022680787,-3.0658233,0.9819049019209258,0.9999344575108171
Phactr3,-0.023014167,-1.4514762,0.9816389719340637,0.9999344575108171
Gm11979,-0.023061609,-0.46267945,0.9816011293491409,0.9999344575108171
Gm8340,-0.0230785,-1.1356212,0.981587656220919,0.9999344575108171
Gm7352,-0.0230785,-1.1356212,0.981587656220919,0.9999344575108171
Vsig4,-0.023095112,-2.1390676,0.981574403968775,0.9999344575108171
Ddx4,-0.023167936,-1.1315308,0.9815163149902524,0.9999344575108171
Gm8356,-0.023179011,-1.1150455,0.9815074801732003,0.9999344575108171
Gm6069,-0.023181966,-1.8410062,0.9815051242223695,0.9999344575108171
Gm18760,-0.023183996,-1.1467305,0.9815035045062668,0.9999344575108171
Krt87,-0.023273986,-2.3583024,0.9814317217102042,0.9999344575108171
Gm9602,-0.02327694,-2.543083,0.9814293657645707,0.9999344575108171
Kmo,-0.023278786,-3.7848344,0.981427893298632,0.9999344575108171
Gm11784,-0.023373576,-24.066593,0.9813522822578408,0.9999344575108171
Mybpc1,-0.023373576,-24.148243,0.9813522822578408,0.9999344575108171
Gm12614,-0.023373576,-21.209896,0.9813522822578408,0.9999344575108171
Gm12494,-0.023373576,-23.407429,0.9813522822578408,0.9999344575108171
Gm12613,-0.023373576,-21.209896,0.9813522822578408,0.9999344575108171
Igkv4-91,-0.023373576,-25.073172,0.9813522822578408,0.9999344575108171
Rnase1,-0.023373576,-23.152449,0.9813522822578408,0.9999344575108171
Lep,-0.023373576,-22.447906,0.9813522822578408,0.9999344575108171
Gm454,-0.023373576,-22.303783,0.9813522822578408,0.9999344575108171
BC048679,-0.023373576,-23.235344,0.9813522822578408,0.9999344575108171
Atp13a4,-0.023373576,-23.825691,0.9813522822578408,0.9999344575108171
Gm21094,-0.023373576,-23.801563,0.9813522822578408,0.9999344575108171
Gm15185,-0.023373576,-22.833252,0.9813522822578408,0.9999344575108171
Gm12621,-0.023373576,-21.209896,0.9813522822578408,0.9999344575108171
Or4c125,-0.023423232,-0.45695484,0.9813126730355238,0.9999344575108171
Ear2,-0.023479903,-0.4404334,0.9812674685146787,0.9999344575108171
Vsnl1,-0.023705296,-0.77613914,0.981087681750046,0.9999344575108171
Otop2,-0.02385648,0.2903826,0.9809670882171202,0.9999344575108171
Cadps,-0.02386091,-0.7388031,0.9809635543472436,0.9999344575108171
Nwd1,-0.02386737,-0.65566605,0.9809584007876766,0.9999344575108171
Gm12947,-0.023963915,-0.79373413,0.9808813919780697,0.9999344575108171
Mat1a,-0.023964284,-1.2057139,0.9808810974896556,0.9999344575108171
Sprr2f,-0.023965577,-0.2958844,0.9808800667802264,0.9999344575108171
Gm21170,-0.023965945,-3.5711808,0.980879772291824,0.9999344575108171
Gm7799,-0.023966314,-2.440836,0.9808794778034242,0.9999344575108171
Cpvl,-0.023966499,-1.3701363,0.9808793305592253,0.9999344575108171
Gm47860,-0.023966685,-1.2221793,0.980879183315027,0.9999344575108171
Flt3,-0.02396687,-2.4263117,0.9808790360708294,0.9999344575108171
Gm38247,-0.023967238,-2.0178535,0.980878741582436,0.9999344575108171
Gm11338,-0.023968715,-3.2540507,0.9808775636288888,0.9999344575108171
Bicdl2,-0.024061844,0.23235048,0.9808032790176483,0.9999344575108171
Bpi,-0.02446131,-0.7182667,0.9804846448412172,0.9999344575108171
Ptpn20,-0.024564406,-1.6763047,0.9804024100454171,0.9999344575108171
Cd209f,-0.024565514,-2.7142622,0.9804015265930551,0.9999344575108171
Spata21,-0.02466012,-1.3456869,0.9803260651259605,0.9999344575108171
Gm5452,-0.02466012,-0.57980525,0.9803260651259605,0.9999344575108171
Gm4940,-0.024660489,-4.0598664,0.9803257706425309,0.9999344575108171
Gm7557,-0.024660673,-4.282005,0.9803256234008171,0.9999344575108171
Gucy2d,-0.024660673,-2.6013541,0.9803256234008171,0.9999344575108171
Gm8532,-0.024660857,-3.893426,0.9803254761591039,0.9999344575108171
Gm14865,-0.024660857,-3.2521286,0.9803254761591039,0.9999344575108171
Gm17853,-0.024660857,-4.578411,0.9803254761591039,0.9999344575108171
Gm44112,-0.024660857,-3.6562366,0.9803254761591039,0.9999344575108171
Sgcz,-0.024661044,-4.5525,0.9803253289173914,0.9999344575108171
E030025P04Rik,-0.024661044,-4.519159,0.9803253289173914,0.9999344575108171
Ncr1,-0.024661044,-5.4545865,0.9803253289173914,0.9999344575108171
H2bc26,-0.024661044,-5.3178306,0.9803253289173914,0.9999344575108171
ENSMUSG00000072768,-0.024661044,-5.048565,0.9803253289173914,0.9999344575108171
Rhox2a,-0.024661044,-6.1782546,0.9803253289173914,0.9999344575108171
